danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.58,0.789,4,-7.941,0,0.0369,0.141,0.000132,0.511,0.56,122.01,audio_features,6DVF7xZCs6153tuM9NeyeG,spotify:track:6DVF7xZCs6153tuM9NeyeG,https://api.spotify.com/v1/tracks/6DVF7xZCs6153tuM9NeyeG,https://api.spotify.com/v1/audio-analysis/6DVF7xZCs6153tuM9NeyeG,322667,4
0.529,0.902,0,-5.093,1,0.0591,0.0282,0.00264,0.157,0.562,131.968,audio_features,6dWcIdt9qpWoK99VCvnSUU,spotify:track:6dWcIdt9qpWoK99VCvnSUU,https://api.spotify.com/v1/tracks/6dWcIdt9qpWoK99VCvnSUU,https://api.spotify.com/v1/audio-analysis/6dWcIdt9qpWoK99VCvnSUU,249827,4
0.61,0.46,0,-8.907,1,0.0282,0.357,0,0.158,0.308,110.17,audio_features,4VKAoFw5bk4f3IpXdzy7Vh,spotify:track:4VKAoFw5bk4f3IpXdzy7Vh,https://api.spotify.com/v1/tracks/4VKAoFw5bk4f3IpXdzy7Vh,https://api.spotify.com/v1/audio-analysis/4VKAoFw5bk4f3IpXdzy7Vh,277600,4
0.271,0.725,1,-6.24,1,0.0468,0.182,0.00184,0.199,0.206,149.154,audio_features,6em2FO3WfksziNJbx5YWRM,spotify:track:6em2FO3WfksziNJbx5YWRM,https://api.spotify.com/v1/tracks/6em2FO3WfksziNJbx5YWRM,https://api.spotify.com/v1/audio-analysis/6em2FO3WfksziNJbx5YWRM,388293,4
0.62,0.427,8,-6.053,1,0.0303,0.789,0,0.293,0.627,138.873,audio_features,2WWj0GcZaXRVqJrfyTJHC4,spotify:track:2WWj0GcZaXRVqJrfyTJHC4,https://api.spotify.com/v1/tracks/2WWj0GcZaXRVqJrfyTJHC4,https://api.spotify.com/v1/audio-analysis/2WWj0GcZaXRVqJrfyTJHC4,175227,4
0.294,0.51,2,-8.574,1,0.0345,0.493,2.97E-06,0.278,0.216,128.525,audio_features,0VESQOOCVbCM8JjWR2LZwX,spotify:track:0VESQOOCVbCM8JjWR2LZwX,https://api.spotify.com/v1/tracks/0VESQOOCVbCM8JjWR2LZwX,https://api.spotify.com/v1/audio-analysis/0VESQOOCVbCM8JjWR2LZwX,136827,3
0.217,0.784,2,-7.202,1,0.153,0.00252,0.0775,0.195,0.27,79.181,audio_features,6hPAoJvuIsgPlxnoZnjPRk,spotify:track:6hPAoJvuIsgPlxnoZnjPRk,https://api.spotify.com/v1/tracks/6hPAoJvuIsgPlxnoZnjPRk,https://api.spotify.com/v1/audio-analysis/6hPAoJvuIsgPlxnoZnjPRk,383907,4
0.434,0.6,3,-6.249,1,0.0288,0.465,0,0.248,0.311,82.315,audio_features,6hthC1LQSXGk6KJa9Q06Tu,spotify:track:6hthC1LQSXGk6KJa9Q06Tu,https://api.spotify.com/v1/tracks/6hthC1LQSXGk6KJa9Q06Tu,https://api.spotify.com/v1/audio-analysis/6hthC1LQSXGk6KJa9Q06Tu,248800,4
0.434,0.6,3,-6.249,1,0.0288,0.465,0,0.248,0.311,82.315,audio_features,6jiXVgAjFVkdrLQVgFohON,spotify:track:6jiXVgAjFVkdrLQVgFohON,https://api.spotify.com/v1/tracks/6jiXVgAjFVkdrLQVgFohON,https://api.spotify.com/v1/audio-analysis/6jiXVgAjFVkdrLQVgFohON,248800,4
0.224,0.896,7,-7.661,1,0.0816,0.011,3.09E-05,0.674,0.223,144.03,audio_features,6lLxsToKaa2bbmj4q56qQh,spotify:track:6lLxsToKaa2bbmj4q56qQh,https://api.spotify.com/v1/tracks/6lLxsToKaa2bbmj4q56qQh,https://api.spotify.com/v1/audio-analysis/6lLxsToKaa2bbmj4q56qQh,281653,4
0.399,0.665,9,-6.435,1,0.0353,0.277,1.93E-05,0.122,0.443,174.788,audio_features,5oP1vudYW1rGpH4ViaSzK8,spotify:track:5oP1vudYW1rGpH4ViaSzK8,https://api.spotify.com/v1/tracks/5oP1vudYW1rGpH4ViaSzK8,https://api.spotify.com/v1/audio-analysis/5oP1vudYW1rGpH4ViaSzK8,270194,4
0.223,0.413,4,-6.946,0,0.0312,0.723,0.000009,0.179,0.141,78.636,audio_features,1hbMiPAAMDFd5Nv44iN1J7,spotify:track:1hbMiPAAMDFd5Nv44iN1J7,https://api.spotify.com/v1/tracks/1hbMiPAAMDFd5Nv44iN1J7,https://api.spotify.com/v1/audio-analysis/1hbMiPAAMDFd5Nv44iN1J7,219801,4
0.366,0.398,5,-11.527,1,0.0367,0.873,2.90E-06,0.13,0.181,117.705,audio_features,6n7zeRIrGj8hTFxNWGb9k1,spotify:track:6n7zeRIrGj8hTFxNWGb9k1,https://api.spotify.com/v1/tracks/6n7zeRIrGj8hTFxNWGb9k1,https://api.spotify.com/v1/audio-analysis/6n7zeRIrGj8hTFxNWGb9k1,78667,3
0.339,0.899,2,-6.096,1,0.0986,0.115,0.00546,0.304,0.444,125.993,audio_features,6nPIi0D5Ubz4SjuGLCwqGZ,spotify:track:6nPIi0D5Ubz4SjuGLCwqGZ,https://api.spotify.com/v1/tracks/6nPIi0D5Ubz4SjuGLCwqGZ,https://api.spotify.com/v1/audio-analysis/6nPIi0D5Ubz4SjuGLCwqGZ,167027,4
0.183,0.727,4,-8.76,1,0.0634,0.196,0.000443,0.121,0.45,169.81,audio_features,2vWgRaM7vLcQWJuBCmxGpI,spotify:track:2vWgRaM7vLcQWJuBCmxGpI,https://api.spotify.com/v1/tracks/2vWgRaM7vLcQWJuBCmxGpI,https://api.spotify.com/v1/audio-analysis/2vWgRaM7vLcQWJuBCmxGpI,271693,3
0.343,0.671,10,-7.824,1,0.0495,0.53,1.56E-06,0.0803,0.35,143.484,audio_features,6oiY3SDevCOaU4AOkoSLRW,spotify:track:6oiY3SDevCOaU4AOkoSLRW,https://api.spotify.com/v1/tracks/6oiY3SDevCOaU4AOkoSLRW,https://api.spotify.com/v1/audio-analysis/6oiY3SDevCOaU4AOkoSLRW,148307,4
0.358,0.77,4,-11.074,1,0.074,0.863,0.847,0.812,0.458,72.064,audio_features,6ooNgJrR3Yz9J5ZwmAgnJx,spotify:track:6ooNgJrR3Yz9J5ZwmAgnJx,https://api.spotify.com/v1/tracks/6ooNgJrR3Yz9J5ZwmAgnJx,https://api.spotify.com/v1/audio-analysis/6ooNgJrR3Yz9J5ZwmAgnJx,397373,4
0.338,0.834,4,-6.061,0,0.0882,0.0454,4.68E-05,0.227,0.553,148.223,audio_features,70aoIbrVKkhdILNZTjseEt,spotify:track:70aoIbrVKkhdILNZTjseEt,https://api.spotify.com/v1/tracks/70aoIbrVKkhdILNZTjseEt,https://api.spotify.com/v1/audio-analysis/70aoIbrVKkhdILNZTjseEt,197293,4
0.326,0.551,5,-6.43,1,0.0323,0.551,0.000294,0.348,0.23,80.539,audio_features,1mtKZiteOlpbJaJFmJD1cE,spotify:track:1mtKZiteOlpbJaJFmJD1cE,https://api.spotify.com/v1/tracks/1mtKZiteOlpbJaJFmJD1cE,https://api.spotify.com/v1/audio-analysis/1mtKZiteOlpbJaJFmJD1cE,202613,4
0.702,0.641,0,-5.594,1,0.0879,0.399,0,0.0763,0.863,118.486,audio_features,5jQGIcVqaRqpaNkkFt4P8H,spotify:track:5jQGIcVqaRqpaNkkFt4P8H,https://api.spotify.com/v1/tracks/5jQGIcVqaRqpaNkkFt4P8H,https://api.spotify.com/v1/audio-analysis/5jQGIcVqaRqpaNkkFt4P8H,135307,4
0.223,0.664,2,-6.796,1,0.0402,0.116,0.000549,0.129,0.202,128.17,audio_features,3DmoFLqKHGN19HDpNkBeIl,spotify:track:3DmoFLqKHGN19HDpNkBeIl,https://api.spotify.com/v1/tracks/3DmoFLqKHGN19HDpNkBeIl,https://api.spotify.com/v1/audio-analysis/3DmoFLqKHGN19HDpNkBeIl,155840,3
0,0.0165,10,-15.338,0,0,0.142,0.999,0,0,0,audio_features,6pQZSs0KSdhwqZOnV60HB7,spotify:track:6pQZSs0KSdhwqZOnV60HB7,https://api.spotify.com/v1/tracks/6pQZSs0KSdhwqZOnV60HB7,https://api.spotify.com/v1/audio-analysis/6pQZSs0KSdhwqZOnV60HB7,4067,0
0.801,0.726,0,-9.81,1,0.0517,0.0511,0.608,0.241,0.669,120.012,audio_features,2KNbNoBHx1ozFj5tGeE4kG,spotify:track:2KNbNoBHx1ozFj5tGeE4kG,https://api.spotify.com/v1/tracks/2KNbNoBHx1ozFj5tGeE4kG,https://api.spotify.com/v1/audio-analysis/2KNbNoBHx1ozFj5tGeE4kG,330507,4
0.385,0.395,7,-7.602,1,0.0313,0.58,6.31E-05,0.159,0.21,72.933,audio_features,3xdO6LB4kJWpzeVn9plgVx,spotify:track:3xdO6LB4kJWpzeVn9plgVx,https://api.spotify.com/v1/tracks/3xdO6LB4kJWpzeVn9plgVx,https://api.spotify.com/v1/audio-analysis/3xdO6LB4kJWpzeVn9plgVx,259213,4
0.271,0.823,2,-9.629,1,0.0928,0.405,0.00744,0.55,0.255,108.592,audio_features,6QnNTOzKfo4xzvF9J3LgVR,spotify:track:6QnNTOzKfo4xzvF9J3LgVR,https://api.spotify.com/v1/tracks/6QnNTOzKfo4xzvF9J3LgVR,https://api.spotify.com/v1/audio-analysis/6QnNTOzKfo4xzvF9J3LgVR,248453,4
0.438,0.893,7,-5.214,1,0.0473,0.117,3.15E-06,0.987,0.416,110.234,audio_features,6TlmzJBJfSi8UUHUHvU85Z,spotify:track:6TlmzJBJfSi8UUHUHvU85Z,https://api.spotify.com/v1/tracks/6TlmzJBJfSi8UUHUHvU85Z,https://api.spotify.com/v1/audio-analysis/6TlmzJBJfSi8UUHUHvU85Z,307173,4
0.683,0.421,0,-10.538,1,0.028,0.432,7.36E-05,0.0713,0.546,112.495,audio_features,6clsmQJYrDXCFRJQElCKmN,spotify:track:6clsmQJYrDXCFRJQElCKmN,https://api.spotify.com/v1/tracks/6clsmQJYrDXCFRJQElCKmN,https://api.spotify.com/v1/audio-analysis/6clsmQJYrDXCFRJQElCKmN,262200,4
0.415,0.0725,7,-23.459,1,0.032,0.699,0.0472,0.137,0.435,58.883,audio_features,6Wh3qXoyxfK3KeZG1Hwyik,spotify:track:6Wh3qXoyxfK3KeZG1Hwyik,https://api.spotify.com/v1/tracks/6Wh3qXoyxfK3KeZG1Hwyik,https://api.spotify.com/v1/audio-analysis/6Wh3qXoyxfK3KeZG1Hwyik,73133,3
0.428,0.787,9,-4.998,1,0.0849,0.315,2.03E-05,0.124,0.523,128.582,audio_features,6whwADq73Zqp7tE7HCRzvZ,spotify:track:6whwADq73Zqp7tE7HCRzvZ,https://api.spotify.com/v1/tracks/6whwADq73Zqp7tE7HCRzvZ,https://api.spotify.com/v1/audio-analysis/6whwADq73Zqp7tE7HCRzvZ,218320,4
0.229,0.877,4,-7.795,1,0.129,0.0688,2.47E-05,0.69,0.434,187.697,audio_features,5sd2aymmbcrpjPW0388jkY,spotify:track:5sd2aymmbcrpjPW0388jkY,https://api.spotify.com/v1/tracks/5sd2aymmbcrpjPW0388jkY,https://api.spotify.com/v1/audio-analysis/5sd2aymmbcrpjPW0388jkY,215747,4
0.353,0.633,7,-7.844,0,0.0383,0.0935,7.02E-06,0.84,0.155,97.164,audio_features,6X5duclI15Hs9jvV9oGOOl,spotify:track:6X5duclI15Hs9jvV9oGOOl,https://api.spotify.com/v1/tracks/6X5duclI15Hs9jvV9oGOOl,https://api.spotify.com/v1/audio-analysis/6X5duclI15Hs9jvV9oGOOl,231747,3
0.346,0.728,1,-5.747,1,0.0451,0.187,0.00379,0.344,0.174,74.939,audio_features,4TxOT7mYlkpShICKPVdbvh,spotify:track:4TxOT7mYlkpShICKPVdbvh,https://api.spotify.com/v1/tracks/4TxOT7mYlkpShICKPVdbvh,https://api.spotify.com/v1/audio-analysis/4TxOT7mYlkpShICKPVdbvh,393027,4
0.229,0.389,2,-9.766,0,0.0376,0.93,0.429,0.353,0.0562,72.735,audio_features,2VG9XGE8poa9PW5H33VOC2,spotify:track:2VG9XGE8poa9PW5H33VOC2,https://api.spotify.com/v1/tracks/2VG9XGE8poa9PW5H33VOC2,https://api.spotify.com/v1/audio-analysis/2VG9XGE8poa9PW5H33VOC2,216867,4
0.169,0.966,4,-8.962,0,0.225,0.107,0.00597,0.907,0.0344,84.967,audio_features,6XbPKWQmrOFeIHVJzXOVnx,spotify:track:6XbPKWQmrOFeIHVJzXOVnx,https://api.spotify.com/v1/tracks/6XbPKWQmrOFeIHVJzXOVnx,https://api.spotify.com/v1/audio-analysis/6XbPKWQmrOFeIHVJzXOVnx,560720,4
0.615,0.807,5,-6.808,1,0.0593,0.574,5.73E-06,0.181,0.326,115.606,audio_features,6YwXNlt6nc2uErTLT2xWzV,spotify:track:6YwXNlt6nc2uErTLT2xWzV,https://api.spotify.com/v1/tracks/6YwXNlt6nc2uErTLT2xWzV,https://api.spotify.com/v1/audio-analysis/6YwXNlt6nc2uErTLT2xWzV,248693,4
0.478,0.64,1,-5.914,1,0.0259,0.176,0,0.209,0.52,91.914,audio_features,6znK0YLjlzLVA7rNXBxFsj,spotify:track:6znK0YLjlzLVA7rNXBxFsj,https://api.spotify.com/v1/tracks/6znK0YLjlzLVA7rNXBxFsj,https://api.spotify.com/v1/audio-analysis/6znK0YLjlzLVA7rNXBxFsj,294867,4
0.469,0.935,4,-9.151,0,0.0734,0.0561,6.96E-05,0.831,0.6,115.75,audio_features,6Vic56ttRUSLbt3jxFZTmy,spotify:track:6Vic56ttRUSLbt3jxFZTmy,https://api.spotify.com/v1/tracks/6Vic56ttRUSLbt3jxFZTmy,https://api.spotify.com/v1/audio-analysis/6Vic56ttRUSLbt3jxFZTmy,108173,4
0.339,0.286,9,-12.334,1,0.0344,0.752,2.71E-05,0.085,0.192,93.013,audio_features,72blnwOzPWQ3sQAD7Niw2X,spotify:track:72blnwOzPWQ3sQAD7Niw2X,https://api.spotify.com/v1/tracks/72blnwOzPWQ3sQAD7Niw2X,https://api.spotify.com/v1/audio-analysis/72blnwOzPWQ3sQAD7Niw2X,249213,4
0.577,0.848,0,-5.673,0,0.0755,0.125,0.000274,0.613,0.327,89.967,audio_features,6HoJcwHX5AlOYnwVpqlT8D,spotify:track:6HoJcwHX5AlOYnwVpqlT8D,https://api.spotify.com/v1/tracks/6HoJcwHX5AlOYnwVpqlT8D,https://api.spotify.com/v1/audio-analysis/6HoJcwHX5AlOYnwVpqlT8D,181627,4
0.345,0.884,0,-4.45,1,0.0955,0.00189,1.74E-06,0.337,0.49,137.003,audio_features,6I43zl50O2wxwZS2p4nPem,spotify:track:6I43zl50O2wxwZS2p4nPem,https://api.spotify.com/v1/tracks/6I43zl50O2wxwZS2p4nPem,https://api.spotify.com/v1/audio-analysis/6I43zl50O2wxwZS2p4nPem,114587,4
0.182,0.388,4,-8.672,0,0.0324,0.544,0.00134,0.114,0.0392,139.276,audio_features,7bEfP3mGMJik4UOrf6lXjf,spotify:track:7bEfP3mGMJik4UOrf6lXjf,https://api.spotify.com/v1/tracks/7bEfP3mGMJik4UOrf6lXjf,https://api.spotify.com/v1/audio-analysis/7bEfP3mGMJik4UOrf6lXjf,295333,4
0.75,0.344,0,-9.832,1,0.475,0.83,0,0.0794,0.616,118.629,audio_features,48VfXnnIPMBAGaWYoYLrfo,spotify:track:48VfXnnIPMBAGaWYoYLrfo,https://api.spotify.com/v1/tracks/48VfXnnIPMBAGaWYoYLrfo,https://api.spotify.com/v1/audio-analysis/48VfXnnIPMBAGaWYoYLrfo,137253,4
0.671,0.914,0,-4.749,1,0.0505,0.00862,0.000718,0.603,0.777,135.028,audio_features,53QyGfUlf2VFKEiz5cl0kK,spotify:track:53QyGfUlf2VFKEiz5cl0kK,https://api.spotify.com/v1/tracks/53QyGfUlf2VFKEiz5cl0kK,https://api.spotify.com/v1/audio-analysis/53QyGfUlf2VFKEiz5cl0kK,144893,4
0.736,0.505,10,-9.58,0,0.0534,0.0288,0.44,0.12,0.331,119.195,audio_features,6hJM807E7VyYqjiqiYYdmD,spotify:track:6hJM807E7VyYqjiqiYYdmD,https://api.spotify.com/v1/tracks/6hJM807E7VyYqjiqiYYdmD,https://api.spotify.com/v1/audio-analysis/6hJM807E7VyYqjiqiYYdmD,302480,4
0.295,0.735,4,-7.706,1,0.0958,0.432,0.892,0.153,0.13,63.629,audio_features,6mzKg3E8xZB7RpcgzZlTgr,spotify:track:6mzKg3E8xZB7RpcgzZlTgr,https://api.spotify.com/v1/tracks/6mzKg3E8xZB7RpcgzZlTgr,https://api.spotify.com/v1/audio-analysis/6mzKg3E8xZB7RpcgzZlTgr,104400,4
0.593,0.425,0,-9.775,1,0.0288,0.29,1.34E-06,0.167,0.268,110.208,audio_features,2Z2qJF9M0WPdQhifjYplsb,spotify:track:2Z2qJF9M0WPdQhifjYplsb,https://api.spotify.com/v1/tracks/2Z2qJF9M0WPdQhifjYplsb,https://api.spotify.com/v1/audio-analysis/2Z2qJF9M0WPdQhifjYplsb,336160,4
0.591,0.829,4,-6.499,0,0.036,0.101,8.63E-05,0.385,0.574,121.964,audio_features,1chxAv59LZcOE5FyrlUze2,spotify:track:1chxAv59LZcOE5FyrlUze2,https://api.spotify.com/v1/tracks/1chxAv59LZcOE5FyrlUze2,https://api.spotify.com/v1/audio-analysis/1chxAv59LZcOE5FyrlUze2,324853,4
0.513,0.781,0,-6.531,1,0.0437,0.15,0.00689,0.0761,0.542,118.749,audio_features,7DPwz2j1vOGACRfhcyFz5B,spotify:track:7DPwz2j1vOGACRfhcyFz5B,https://api.spotify.com/v1/tracks/7DPwz2j1vOGACRfhcyFz5B,https://api.spotify.com/v1/audio-analysis/7DPwz2j1vOGACRfhcyFz5B,170867,4
0.337,0.888,4,-8.608,0,0.103,0.192,0.000137,0.13,0.505,131.385,audio_features,7fF2H1g00y00Nd3IkHKDuK,spotify:track:7fF2H1g00y00Nd3IkHKDuK,https://api.spotify.com/v1/tracks/7fF2H1g00y00Nd3IkHKDuK,https://api.spotify.com/v1/audio-analysis/7fF2H1g00y00Nd3IkHKDuK,367680,4
0.474,0.646,9,-11.372,0,0.115,0.165,0.0152,0.111,0.234,108.454,audio_features,7fiZdQq45thtDyzocGS6Zn,spotify:track:7fiZdQq45thtDyzocGS6Zn,https://api.spotify.com/v1/tracks/7fiZdQq45thtDyzocGS6Zn,https://api.spotify.com/v1/audio-analysis/7fiZdQq45thtDyzocGS6Zn,167373,4
0.672,0.773,9,-6,1,0.036,0.016,0.00101,0.171,0.692,130.116,audio_features,45KchoargSCSktsMZJc2wI,spotify:track:45KchoargSCSktsMZJc2wI,https://api.spotify.com/v1/tracks/45KchoargSCSktsMZJc2wI,https://api.spotify.com/v1/audio-analysis/45KchoargSCSktsMZJc2wI,262253,4
0.552,0.376,11,-8.516,0,0.0264,0.285,0.000571,0.366,0.107,111.018,audio_features,7Fpoq8aePbWsBhn3sEXLEp,spotify:track:7Fpoq8aePbWsBhn3sEXLEp,https://api.spotify.com/v1/tracks/7Fpoq8aePbWsBhn3sEXLEp,https://api.spotify.com/v1/audio-analysis/7Fpoq8aePbWsBhn3sEXLEp,267680,3
0.301,0.657,7,-10.737,0,0.0436,0.178,0.0933,0.508,0.223,124.59,audio_features,7KRTnFdiQSJ8snabgstPnc,spotify:track:7KRTnFdiQSJ8snabgstPnc,https://api.spotify.com/v1/tracks/7KRTnFdiQSJ8snabgstPnc,https://api.spotify.com/v1/audio-analysis/7KRTnFdiQSJ8snabgstPnc,218480,3
0.287,0.368,2,-19.182,1,0.0604,0.966,0.936,0.925,0.173,149.929,audio_features,2VLrLTxa5oZNq3RUzeMdCu,spotify:track:2VLrLTxa5oZNq3RUzeMdCu,https://api.spotify.com/v1/tracks/2VLrLTxa5oZNq3RUzeMdCu,https://api.spotify.com/v1/audio-analysis/2VLrLTxa5oZNq3RUzeMdCu,443893,4
0.254,0.849,7,-9.26,1,0.0726,0.00263,0.0668,0.921,0.205,146.408,audio_features,6nxy02oTKtGKLWcacDHrdv,spotify:track:6nxy02oTKtGKLWcacDHrdv,https://api.spotify.com/v1/tracks/6nxy02oTKtGKLWcacDHrdv,https://api.spotify.com/v1/audio-analysis/6nxy02oTKtGKLWcacDHrdv,360467,4
0.285,0.289,2,-16.908,1,0.0632,0.87,7.38E-05,0.96,0.186,82.216,audio_features,3wY5Gha3QZ8l0BU1wJC1NU,spotify:track:3wY5Gha3QZ8l0BU1wJC1NU,https://api.spotify.com/v1/tracks/3wY5Gha3QZ8l0BU1wJC1NU,https://api.spotify.com/v1/audio-analysis/3wY5Gha3QZ8l0BU1wJC1NU,277533,4
0.24,0.937,7,-6.336,1,0.117,0.00798,8.74E-05,0.505,0.18,126.563,audio_features,7FUJoeKCpJ6x8fVaBqPNcz,spotify:track:7FUJoeKCpJ6x8fVaBqPNcz,https://api.spotify.com/v1/tracks/7FUJoeKCpJ6x8fVaBqPNcz,https://api.spotify.com/v1/audio-analysis/7FUJoeKCpJ6x8fVaBqPNcz,312400,4
0.672,0.773,9,-6,1,0.036,0.016,0.00101,0.171,0.692,130.116,audio_features,7g6hAuTCUIyC60CDVqIcY2,spotify:track:7g6hAuTCUIyC60CDVqIcY2,https://api.spotify.com/v1/tracks/7g6hAuTCUIyC60CDVqIcY2,https://api.spotify.com/v1/audio-analysis/7g6hAuTCUIyC60CDVqIcY2,262253,4
0.26,0.424,4,-7.004,0,0.0312,0.716,1.98E-05,0.234,0.128,101.324,audio_features,1YyMxksYXlqPntceffghpS,spotify:track:1YyMxksYXlqPntceffghpS,https://api.spotify.com/v1/tracks/1YyMxksYXlqPntceffghpS,https://api.spotify.com/v1/audio-analysis/1YyMxksYXlqPntceffghpS,219827,3
0.581,0.867,0,-7.968,1,0.0454,0.00466,0.00875,0.332,0.351,113.818,audio_features,4yPSNJFdP0RNPp6jdZvgg4,spotify:track:4yPSNJFdP0RNPp6jdZvgg4,https://api.spotify.com/v1/tracks/4yPSNJFdP0RNPp6jdZvgg4,https://api.spotify.com/v1/audio-analysis/4yPSNJFdP0RNPp6jdZvgg4,282920,4
0.307,0.796,5,-8.066,1,0.095,0.233,0.00202,0.313,0.231,181.62,audio_features,4xQkPlBBmVv6edUzIbhkJY,spotify:track:4xQkPlBBmVv6edUzIbhkJY,https://api.spotify.com/v1/tracks/4xQkPlBBmVv6edUzIbhkJY,https://api.spotify.com/v1/audio-analysis/4xQkPlBBmVv6edUzIbhkJY,261653,3
0.689,0.4,0,-9.63,1,0.0299,0.372,0.000137,0.0605,0.559,112.64,audio_features,0o4ybf9KAlbbmYcvdGLfJY,spotify:track:0o4ybf9KAlbbmYcvdGLfJY,https://api.spotify.com/v1/tracks/0o4ybf9KAlbbmYcvdGLfJY,https://api.spotify.com/v1/audio-analysis/0o4ybf9KAlbbmYcvdGLfJY,255040,4
0.729,0.508,7,-9.444,1,0.0292,0.385,2.47E-05,0.12,0.553,109.079,audio_features,2eJJvMbg8btfPB4D4HzvkA,spotify:track:2eJJvMbg8btfPB4D4HzvkA,https://api.spotify.com/v1/tracks/2eJJvMbg8btfPB4D4HzvkA,https://api.spotify.com/v1/audio-analysis/2eJJvMbg8btfPB4D4HzvkA,214560,4
0.385,0.982,3,-4.711,0,0.122,0.00367,0.0211,0.429,0.0958,90.184,audio_features,0beq7UnnfjIGIex8vgyDJL,spotify:track:0beq7UnnfjIGIex8vgyDJL,https://api.spotify.com/v1/tracks/0beq7UnnfjIGIex8vgyDJL,https://api.spotify.com/v1/audio-analysis/0beq7UnnfjIGIex8vgyDJL,296627,4
0.332,0.687,9,-8.44,0,0.0787,0.0904,0.000013,0.64,0.136,112.307,audio_features,7h360CLGnW68EYvKPSoQOb,spotify:track:7h360CLGnW68EYvKPSoQOb,https://api.spotify.com/v1/tracks/7h360CLGnW68EYvKPSoQOb,https://api.spotify.com/v1/audio-analysis/7h360CLGnW68EYvKPSoQOb,392947,4
0.386,0.765,7,-4.155,1,0.0364,0.0636,3.40E-06,0.159,0.435,92.681,audio_features,0uEAWBmgAG1oi0ZnhvZoIG,spotify:track:0uEAWBmgAG1oi0ZnhvZoIG,https://api.spotify.com/v1/tracks/0uEAWBmgAG1oi0ZnhvZoIG,https://api.spotify.com/v1/audio-analysis/0uEAWBmgAG1oi0ZnhvZoIG,275002,4
0.391,0.866,7,-8,1,0.0446,0.0233,0,0.725,0.402,97.53,audio_features,7h8r1L1CK7PEPBPElmhVU8,spotify:track:7h8r1L1CK7PEPBPElmhVU8,https://api.spotify.com/v1/tracks/7h8r1L1CK7PEPBPElmhVU8,https://api.spotify.com/v1/audio-analysis/7h8r1L1CK7PEPBPElmhVU8,107187,4
0.456,0.923,2,-7.398,1,0.223,0.0444,0.000296,0.361,0.338,120.004,audio_features,7J090MncOWh86BzXayCKnC,spotify:track:7J090MncOWh86BzXayCKnC,https://api.spotify.com/v1/tracks/7J090MncOWh86BzXayCKnC,https://api.spotify.com/v1/audio-analysis/7J090MncOWh86BzXayCKnC,311027,4
0.249,0.506,3,-6.648,1,0.0325,0.841,0.000253,0.102,0.121,106.363,audio_features,7JuXsrmTT17nMIO0KpE6zD,spotify:track:7JuXsrmTT17nMIO0KpE6zD,https://api.spotify.com/v1/tracks/7JuXsrmTT17nMIO0KpE6zD,https://api.spotify.com/v1/audio-analysis/7JuXsrmTT17nMIO0KpE6zD,264547,4
0.537,0.918,5,-6.009,1,0.0702,0.00517,0.139,0.252,0.306,120.016,audio_features,7KMynGZbwCB92mcOquDdLs,spotify:track:7KMynGZbwCB92mcOquDdLs,https://api.spotify.com/v1/tracks/7KMynGZbwCB92mcOquDdLs,https://api.spotify.com/v1/audio-analysis/7KMynGZbwCB92mcOquDdLs,278133,4
0.293,0.691,9,-5.245,1,0.0575,0.19,0.000004,0.0899,0.513,182.256,audio_features,08xlLweLEvZYaKgD1SFhJc,spotify:track:08xlLweLEvZYaKgD1SFhJc,https://api.spotify.com/v1/tracks/08xlLweLEvZYaKgD1SFhJc,https://api.spotify.com/v1/audio-analysis/08xlLweLEvZYaKgD1SFhJc,386360,4
0.469,0.202,3,-14.369,1,0.0333,0.67,0,0.193,0.102,110.937,audio_features,2nI3pN12eEUnOlDFNEpXcc,spotify:track:2nI3pN12eEUnOlDFNEpXcc,https://api.spotify.com/v1/tracks/2nI3pN12eEUnOlDFNEpXcc,https://api.spotify.com/v1/audio-analysis/2nI3pN12eEUnOlDFNEpXcc,211333,4
0.362,0.86,5,-5.707,1,0.0891,0.0702,0.00615,0.347,0.318,89.305,audio_features,7Ks5xoO1i2DFIhBGZcX61A,spotify:track:7Ks5xoO1i2DFIhBGZcX61A,https://api.spotify.com/v1/tracks/7Ks5xoO1i2DFIhBGZcX61A,https://api.spotify.com/v1/audio-analysis/7Ks5xoO1i2DFIhBGZcX61A,249147,4
0.491,0.0765,5,-14.57,1,0.0416,0.787,0.000306,0.114,0.305,113.728,audio_features,7ksIO530pyjuT7MLJy3F8O,spotify:track:7ksIO530pyjuT7MLJy3F8O,https://api.spotify.com/v1/tracks/7ksIO530pyjuT7MLJy3F8O,https://api.spotify.com/v1/audio-analysis/7ksIO530pyjuT7MLJy3F8O,189587,3
0.482,0.485,10,-6.914,1,0.0293,0.405,0,0.108,0.18,94.685,audio_features,7LdKfYRQwxP8TeuZGiP3GP,spotify:track:7LdKfYRQwxP8TeuZGiP3GP,https://api.spotify.com/v1/tracks/7LdKfYRQwxP8TeuZGiP3GP,https://api.spotify.com/v1/audio-analysis/7LdKfYRQwxP8TeuZGiP3GP,186920,3
