"week","HC"
34.14285714,311.69471387234
29.71428571,23.8064038035964
38.42857143,36.4744833030255
16.85714286,131.383506529332
21.14285714,174.962143398734
35.71428571,313.113004886799
21.42857143,179.324256158611
33.14285714,308.852206597625
24.71428571,228.077636852108
30.71428571,274.689628994065
34.85714286,307.607907334814
21,182.442508802135
30.42857143,269.638245059777
39.85714286,334.447389868232
32.28571429,297.738692548016
35.28571429,320.377063649603
40.28571429,338.941406608625
16,118.52047010844
21.14285714,191.315910742251
15.85714286,100.966137665886
18,133.400063709017
18.42857143,137.184909442536
20.42857143,164.176814911985
24.57142857,225.159221866245
28.42857143,267.091120592008
30.42857143,282.311159373926
32.42857143,286.460155548902
34.85714286,291.047318196175
39,335.914900607598
41,342.370297217657
18.28571429,146.211658110414
24,212.768089972917
27.14285714,233.626666864505
29,268.545256150794
32,294.194705912876
38.28571429,316.224160212431
39.71428571,321.383043200157
41,327.484931170261
15.57142857,103.973768835855
19.57142857,167.015073917611
23.14285714,202.149231059718
32.57142857,283.936586051264
34.57142857,307.341574575415
21.14285714,166.6144597516
30.14285714,283.756894762411
37.71428571,307.963709288763
20.14285714,175.104411158153
20.42857143,13.3552274833806
26.42857143,26.150451761817
33.42857143,311.116197195474
39.42857143,331.224253558821
14.14285714,94.7241825309504
21,177.392647711468
30.85714286,280.93428261035
35.71428571,322.170332415624
38.14285714,339.048169622819
40.57142857,347.884134678887
32.85714286,295.286769868974
32.28571429,307.951710296562
36.85714286,319.744440215721
17,124.432716100855
19.71428571,157.44802610865
20.57142857,161.763848111595
27.57142857,248.402972179563
32.42857143,275.126059417048
33.42857143,292.174061245255
34.42857143,308.127912593246
35.14285714,319.713696244749
36.14285714,309.540423303968
37.14285714,321.812545539256
37.71428571,299.817308654853
17.85714286,147.846632985028
21,184.59817266684
33.85714286,316.237909414774
35.85714286,335.010176121739
38.42857143,338.946801921504
27.28571429,253.525845115901
33,298.828422426681
37.14285714,326.256633801818
17.42857143,138.826524658171
29,272.933774087794
31,280.574381083883
37,310.975724992143
40,318.818613887286
21.28571429,184.453647699286
23.14285714,198.798996232534
33.14285714,298.717958503205
20.71428571,176.569329237431
29.71428571,275.349864934643
38.57142857,337.856234988716
16.71428571,140.991550947995
31.28571429,291.769850232338
34.57142857,301.602316441341
37.57142857,307.563788249373
39.71428571,315.816485616678
15.85714286,116.134919722331
18.42857143,150.968291299746
22.57142857,200.835096967632
27.85714286,241.168009372507
34,304.71785558025
35.85714286,294.558511269905
38.14285714,319.142544177898
39.85714286,338.043676111466
41,320.082822196923
20.71428571,179.754038712249
23.28571429,207.777272564869
29,272.225704720648
31.71428571,286.184544677293
35.71428571,312.757736822807
39.28571429,323.798220710368
40.71428571,344.735744333034
24.71428571,228.840591160921
28.71428571,272.504458711385
35.71428571,321.025567402581
38.14285714,324.096873021198
28.85714286,258.061244929536
38.85714286,322.535428373644
23.71428571,214.963683336479
32.71428571,291.944872117684
37.14285714,328.026329692924
34,32.4394685114889
35.57142857,324.254419125306
38.85714286,35.4336213677937
18,154.637019172982
19.57142857,159.588268409554
24.42857143,224.30343994905
30.42857143,279.375877227437
34.14285714,320.272654532716
37,335.191752175331
20.85714286,179.62016802313
20.85714286,172.784840947639
28.85714286,282.926682566455
38.85714286,326.642161662184
17.28571429,135.074052099035
21.28571429,174.30887801228
31.71428571,272.952208628258
35.14285714,313.752906192124
14.85714286,118.892582986376
20,162.088267335462
27.85714286,267.436764966941
29.28571429,269.548785582355
31.85714286,284.427845832351
33.57142857,310.861256629732
36.85714286,319.992816864459
22.42857143,210.490211427485
26,192.388612817156
35,296.177746669572
20.85714286,166.126198970739
29.28571429,263.874567309525
34.14285714,306.074337585558
40.42857143,307.880475601111
33.42857143,301.619997411502
16.85714286,133.760229219405
20.42857143,176.639608306836
24.85714286,219.023685557891
28.85714286,249.497263156809
33.85714286,320.717587205345
35.85714286,328.701926584796
37.85714286,338.063923724393
40.28571429,347.655207679017
38.85714286,38.3133171353516
16.57142857,128.715259029504
34.57142857,311.281344946164
21,170.225120043227
31,264.153223170951
38.14285714,320.950255044023
39.14285714,320.505325145076
20.14285714,180.556301114175
30,280.320499601739
38,325.052381644192
16.85714286,126.007577536782
22.14285714,180.706219686961
31.14285714,289.177750277233
39.85714286,331.295254402648
14.57142857,113.407251786961
31,303.479698056667
17.28571429,139.301965450332
21.42857143,180.270091241235
30,277.843426570007
36,315.132241950016
38,319.18582486177
17.85714286,138.222351397236
25,224.882191494987
29.28571429,269.471103437391
32.85714286,285.38133599569
36,316.51806498441
20.85714286,176.249495186431
35,345.355174294447
37.28571429,349.820026506645
39.14285714,332.369770593322
41,348.821405856534
20.71428571,167.217119298131
29.71428571,269.550515399298
34.57142857,302.577967508651
40.71428571,327.661389991065
15.57142857,107.357471393644
17.71428571,138.179038651571
20.71428571,176.948769088851
20.85714286,185.597189343457
26,240.32830790022
31.42857143,284.785378409392
36.85714286,319.743765307329
20.85714286,184.847930608611
29.42857143,268.321070142649
38.28571429,327.608011824895
20.42857143,181.413038406401
20.57142857,183.699949682439
21.57142857,202.787674679405
22,174.222544834497
22.85714286,209.567944114304
21.42857143,181.037313703944
22.71428571,194.57388332394
21.14285714,196.787465428873
23.57142857,201.431189398045
22,195.703507216177
35.71428571,313.082153159913
21.14285714,188.242004723079
24.85714286,234.212306064216
22,182.234620567074
23,225.437755542938
21,183.550094208755
32,312.798696670735
39,349.819521291913
22,203.417638153755
32,301.118598029781
41,318.331477308347
37.14285714,325.635945861471
40,341.120296118762
22.42857143,195.634278658897
22.28571429,211.590530373913
22.85714286,194.74132177049
26.71428571,270.057880056614
34.42857143,316.35591189411
39.14285714,330.109071869328
40.85714286,340.435461001469
16.42857143,129.583382155399
23.14285714,194.745798111638
32.42857143,292.876335898276
38.42857143,327.620256761654
40.14285714,328.596483242265
24.42857143,222.715427812608
28.57142857,243.637011684736
19.57142857,160.719271093381
21.71428571,198.274243305101
23,195.969853367421
21.28571429,176.796033809283
23,195.435986612813
22.42857143,197.153430271887
21.85714286,182.947263449901
21.42857143,195.547316686185
21.28571429,184.989993861594
22.28571429,211.193613646028
23.85714286,201.768027931449
34.57142857,29.6303183351607
39,351.274145529108
19,161.06612128838
33.85714286,302.260401810134
20.42857143,172.501894980466
31.71428571,294.988569813186
36,330.724061293406
22.71428571,214.094762930233
24.28571429,24.4850457897852
20,170.913740729914
21.57142857,180.355649211471
21.14285714,179.129488637253
22.42857143,219.627817983919
33.57142857,333.89608262898
30.71428571,266.171641742164
36.42857143,318.24205134307
23.14285714,211.193724012917
20.57142857,187.596366182944
21.14285714,185.164186196606
25.85714286,242.247450096064
21,171.7186526682
26.57142857,241.464781155195
28.85714286,273.082366659875
21.71428571,207.47594968973
20.57142857,187.620541244356
21.71428571,185.334271531254
22.42857143,189.274769580611
22.57142857,169.484557538861
23.28571429,174.030956492576
23.57142857,213.455300895872
21.57142857,196.801860116742
22.28571429,196.676635447258
21.42857143,180.569365476232
22,210.406403789125
36,325.672897813293
17.71428571,150.751721404099
21.85714286,208.124797301661
23.71428571,199.702159502415
30.28571429,271.24796833965
37.42857143,338.957039133684
17.85714286,165.206008887292
21.42857143,202.146854427132
31.57142857,301.976868383294
33.28571429,331.555087204045
17.42857143,144.813623784521
22.71428571,199.51710776881
20.42857143,174.43340436342
37.14285714,327.687766571699
22.14285714,203.537964268785
22.42857143,210.841417256254
21.57142857,206.669363826594
21.28571429,202.546540539251
23.42857143,207.975830408708
23.71428571,225.916415671325
21.57142857,189.311063622461
22,203.173234323787
22.14285714,189.493806205702
22.28571429,190.688917581324
22.14285714,207.289748085765
23.28571429,206.207594677028
22,203.256846994207
22.85714286,183.809088157661
22.28571429,193.575297469161
22,189.323687836378
17,134.908713460097
19.85714286,181.919959550324
31.71428571,290.954840467256
21.57142857,181.619774222143
22,202.510344328122
21.28571429,199.797579750977
23.57142857,211.521930491749
14.42857143,139.511969845587
30.57142857,291.378538412841
40.14285714,330.877025483484
21,188.698345681642
26,233.660474802792
30,285.874207259544
34,313.651182198038
37,321.006436718875
20.71428571,185.109396994353
22.57142857,190.848288405893
24.57142857,228.309354426485
32.14285714,286.08290598622
40.14285714,329.046179923853
22,196.649996616404
22.85714286,189.112971575162
21.28571429,181.983768580521
21.85714286,186.366898997955
29.57142857,297.141867112741
21.85714286,185.880814067558
35,337.459652570212
20.42857143,165.428867668965
23.14285714,219.425169593588
20.85714286,170.321771078693
29.85714286,266.720517716846
33.57142857,292.603387710226
36.85714286,298.268930030747
34.85714286,328.545970236699
14.14285714,4.68303562971508
21.42857143,197.239697554206
37.14285714,348.550612109618
33.28571429,319.779168061171
35,342.85523482603
21.42857143,200.51533376345
27.85714286,273.858573286301
21.57142857,198.112747554106
34,325.052935234085
38.42857143,319.707676827623
15.71428571,132.512629411146
19.57142857,173.535442896666
21.71428571,201.026980206026
34.85714286,325.138041516196
33.42857143,304.133435884432
20,181.097224562236
21.71428571,196.368608958231
27,231.570763575689
30.71428571,279.587028531466
34.57142857,304.222531794187
36.57142857,319.141891836469
32.28571429,295.614529080332
22.42857143,226.015613037286
28.28571429,267.422632528568
34,305.026795819221
37.28571429,342.984586638563
15.28571429,116.635298242354
21.71428571,188.705526549498
29.28571429,273.67123284336
32.14285714,298.469164202358
34.28571429,300.95827967191
37.14285714,330.172072150412
15.85714286,98.2497044703206
23,183.833190095971
17.71428571,139.46695641487
38,334.738359539871
14,91.9226954517078
16.14285714,121.546633723859
19,155.51343711917
36.71428571,307.454648971513
17.14285714,132.028862324509
32.57142857,286.014732059496
19.71428571,167.547093865611
35.42857143,326.015682599732
37.57142857,326.699635867658
21.57142857,186.603755743872
30.57142857,270.177095466129
23.14285714,206.295997089107
41,330.696010320856
21,191.390935964676
37.28571429,329.525419584941
40.57142857,336.934733604167
40.42857143,329.169388408196
17.14285714,128.609826408752
31,290.955839898586
21.14285714,166.047250755042
30.14285714,261.098173945146
32.14285714,281.798788040119
35.57142857,303.133587561967
37.57142857,310.344234943269
39.57142857,330.998960405375
22.85714286,190.90639203171
31.28571429,259.469822337955
35.85714286,307.858672633264
38.57142857,325.94906643041
40.85714286,324.759273284849
25,228.099134534449
30.57142857,275.169451679298
14.57142857,125.357799534891
17.57142857,153.137003778664
21.57142857,192.248513117775
25.57142857,231.736994543221
28.57142857,267.063986404694
31.42857143,285.089213662914
33.57142857,301.530532251123
16.57142857,141.28398624501
20,174.108343211166
23,210.894052049537
27.14285714,257.435585406214
29.42857143,274.952488436743
31.42857143,285.409046031556
33.42857143,291.625228745809
35.42857143,304.76083999829
37.42857143,307.46674406726
26.57142857,265.337223265451
36.28571429,346.940291317549
38,344.979018580345
31.85714286,24.0478802620266
21.57142857,183.79915185436
23.42857143,210.670388730928
32.42857143,298.592305837354
16.42857143,134.886970714904
30,288.503799389058
38,341.940131033342
14.42857143,100.75270823957
31.85714286,307.786357552578
38.14285714,333.054403588148
22,199.811998478197
30.71428571,285.485610022575
33.71428571,314.367599124096
37.71428571,28.3502808573547
18.14285714,149.536945962668
30.14285714,277.468484035571
32.71428571,278.488889200461
37.14285714,334.611421481136
28.71428571,263.70037602796
35.71428571,313.092272216003
36.85714286,302.018082474776
42,331.423511413977
16.57142857,114.397949846281
22.14285714,184.280101344994
30.71428571,283.086460950358
34.71428571,306.298696113347
37.71428571,316.215910104897
15.42857143,122.167497946797
19.42857143,169.3803648485
30,279.111178935922
36.42857143,37.6896408202735
22.28571429,187.196289095152
30.28571429,260.091776433386
35.85714286,326.414362836594
23.42857143,218.504700228065
30.14285714,291.274987450523
34.57142857,284.627768352441
36.57142857,301.662931027558
38.42857143,311.715612301275
31.42857143,296.932190648884
33.28571429,310.191428153947
31.85714286,312.771110417854
23.57142857,215.395491450464
23,211.116850062621
30,295.533948288081
38.85714286,333.031375158748
15.71428571,116.172952154059
30.71428571,281.496866282055
34.57142857,295.090422895287
36.57142857,312.91029787609
36.14285714,324.490598140926
40.71428571,331.735627893371
19.57142857,175.266437482995
26.71428571,243.359357205642
30.57142857,280.672238522844
31.71428571,287.729032507253
35.71428571,321.324338860319
37.42857143,321.561675447716
39.71428571,30.2451031959344
33.57142857,35.7490379144104
34.42857143,307.310819166649
19.42857143,18.4186327261254
22,207.082544074547
16.28571429,138.731783436504
31.57142857,285.826761036271
33.57142857,300.05857391431
40.28571429,335.668334004838
17.28571429,136.699758346855
30.28571429,288.513637917362
18.57142857,156.440032047928
22.85714286,218.165663945694
32.85714286,302.041834924948
37.71428571,329.93948878828
16,133.401773304374
21.71428571,200.317210963167
30,296.363734281123
20.71428571,19.7916194185185
34.85714286,299.781524684655
34.57142857,304.43280838409
36.57142857,302.886536093103
40.42857143,316.06205764834
15.28571429,109.652121052312
21.28571429,198.28377342515
33.57142857,304.023307179059
22.57142857,196.748459465642
33.14285714,297.873073661652
40.14285714,341.479882287509
26,254.245591248424
34,318.872568627518
20.71428571,180.18905135377
24.85714286,224.735690472591
28.28571429,275.242642945364
35.28571429,309.059938555701
39,334.895566829016
41.14285714,336.594264925413
33.85714286,308.949145059437
38.85714286,324.713399729644
28,261.551146377582
31.71428571,280.60949489054
33.71428571,299.074705338581
35.71428571,309.380631187154
36.14285714,23.9975258924147
40.71428571,332.115050806839
40.42857143,328.17283050381
40.28571429,351.791610165125
40.85714286,330.246135758828
14.14285714,97.0968581486625
21.14285714,186.893548784972
33.14285714,304.513539447876
15.28571429,110.845896345614
20.85714286,190.923315614013
38.28571429,305.206962553772
32.71428571,297.947137032754
39.42857143,335.830468264365
32.85714286,324.117979113406
36.71428571,334.833879910745
39.71428571,350.163316784382
34.57142857,313.634475262584
38,339.605933515606
39.85714286,341.021566265371
33.57142857,311.825056689739
37.71428571,328.838107049145
40.57142857,341.257473079428
20.28571429,174.729878645142
31.14285714,286.232485366552
37.28571429,323.288450459489
40.42857143,336.832197351745
21.28571429,184.392624172237
33.85714286,308.746559710509
40.28571429,386.121262537522
14.42857143,110.741503372803
17.85714286,146.868039913883
26,236.270855018433
29.14285714,267.485543098043
30.85714286,285.298841128096
35.85714286,291.93444406732
37.28571429,303.774479290819
29.85714286,287.019437840043
33.14285714,309.651502274179
40.28571429,332.97806176439
25.42857143,243.029155268597
27.85714286,272.858722645262
30.14285714,271.803726967287
32.14285714,289.704932723346
34.14285714,309.299927863317
35.14285714,310.962119105816
30.57142857,275.947155897418
32.28571429,295.270707827066
36,324.713963467455
40.28571429,333.415317887813
22,200.844008244276
28,25.3691854033179
30.57142857,294.305960265704
32.57142857,297.225584411575
33.57142857,311.662537044262
34.57142857,317.227919474509
36.57142857,314.585311106534
37.57142857,332.729712328125
39.57142857,341.785967626887
20.85714286,185.01452022303
30.28571429,288.009100108072
33.71428571,308.188084764934
36.71428571,333.199181373876
40.28571429,353.634296935428
28.28571429,257.90073088955
31.28571429,292.228828823195
33.28571429,301.797884207012
35,311.289148965938
37.28571429,323.157148616877
39.28571429,320.009748424997
14.71428571,106.686694520361
18.57142857,156.332076932375
23.57142857,222.974774824938
25.28571429,229.939239778587
27.28571429,267.206297429182
29.28571429,269.111468335153
31.28571429,305.555302042766
33.28571429,303.580704003576
35.28571429,317.292841204426
37.28571429,338.527028940872
22.57142857,211.779270146586
27,257.064214182122
29,284.586313824255
31,295.990364973154
34,324.789468869351
36,313.778651319096
38,330.259431527166
18,138.311873936997
21.14285714,181.111610700153
32.57142857,295.877331338025
17.85714286,141.385514529359
20.85714286,181.591153694593
25.14285714,224.765960841968
33,289.882110765807
19.85714286,160.950761050636
22.71428571,196.301760095599
18.85714286,18.5504417854187
30.28571429,36.5374821225999
37.28571429,39.5829884338452
39.85714286,346.057322353559
40.28571429,29.0395435951909
18.14285714,149.8665778858
31.14285714,300.263684540459
37.14285714,338.411042470118
39.28571429,338.049384419547
40.28571429,347.247760057619
15.14285714,101.705052334615
35.85714286,316.148137102234
22.57142857,205.923936322688
24.28571429,213.779004861343
33.14285714,319.54795856602
29.14285714,26.0067106196942
34.42857143,24.9100100573002
37.57142857,315.850093908824
40,322.932576022966
24.42857143,206.528244810293
25.28571429,217.539167949193
30.14285714,276.120195341596
32.42857143,288.969025931309
37.14285714,321.440272488304
39.14285714,322.633369182396
40.42857143,333.745752479668
14.71428571,114.1278267771
17.57142857,154.454539066333
22,209.900441054876
15.42857143,102.039213812373
14.42857143,109.834234641604
16,127.907760971615
19.28571429,168.593806256641
25.85714286,238.233021696426
27.85714286,275.005657918862
29.85714286,287.709441106677
33.14285714,286.799057363231
15.57142857,124.56607184221
20.57142857,167.481438875083
24.57142857,232.515710014743
27.57142857,257.044350424665
34.14285714,301.963124193996
36.28571429,312.479488667512
32,278.965221354152
38.28571429,320.64477341519
29.28571429,269.160192788556
31.14285714,279.694910212761
21.42857143,182.04671432254
34.14285714,313.577983550765
37.57142857,316.480803006054
20.85714286,179.341053639599
32.14285714,284.559778894896
37.42857143,341.914048793951
38.71428571,333.462724805096
39,331.86425321763
21.71428571,198.203054521756
30.57142857,292.107788205817
38.14285714,344.456282331994
37.28571429,304.424845396828
39.57142857,316.884397908013
21.14285714,194.339583679382
25.28571429,17.276803083184
33.42857143,312.266870629726
34,311.968108124014
36.57142857,332.339063390587
40.42857143,338.327774895492
37.42857143,333.388143939249
38.57142857,344.207278042639
14,107.875188367678
31.28571429,309.423745219245
37,348.0771794842
20.85714286,178.341867145035
30,283.846032353321
34.28571429,331.265225473591
14.71428571,113.771669400972
30,299.697229558463
37.71428571,320.749739101909
16.14285714,121.274148771721
33.71428571,303.499696456484
36.85714286,323.127299255268
15,117.6524913584
20.71428571,172.496015443182
29,262.894386172214
31,275.735360280575
33.71428571,293.790747884503
35,309.623474302641
37.71428571,324.394799000247
31.14285714,300.773138097253
30.42857143,286.5191990438
32.14285714,305.466711675887
38.28571429,345.678368911126
40.28571429,27.5883383482048
40.57142857,339.113414292546
35.42857143,295.550420057094
38.28571429,336.427819941834
41.85714286,345.742413769883
19.71428571,173.249039522739
23.57142857,213.868486526392
29.85714286,275.527989286108
33.71428571,311.561069552392
36.14285714,337.603628260032
28.71428571,260.826742166515
23.28571429,213.667086008875
32.28571429,295.731126540436
29,273.050756167762
35.71428571,29.5756620607929
40.14285714,335.506799620931
20,151.832925552989
23.85714286,203.309836599393
34.85714286,315.253111017842
22.28571429,199.662435408702
35,334.984764806332
27.28571429,253.536246880332
31.28571429,295.283174972151
34.71428571,305.366360633983
36.85714286,343.21822515387
22.71428571,202.585334819233
30.42857143,281.930970980972
32.28571429,293.899947889175
37,335.863614166163
38.28571429,330.703748352044
22.14285714,191.787493599085
33,293.257524852715
31.85714286,290.993937360681
21.28571429,185.510043071795
32.42857143,297.80354013486
41,319.082739226655
19,157.531004894205
31,289.87716269224
34,320.853492240109
37.85714286,328.809881413409
40,332.511071558909
20,170.790139636119
27,250.732635567347
31,284.746470067007
37,325.39345960351
40.14285714,315.666266444416
29.28571429,269.647908795202
33.28571429,301.375965212686
40.28571429,334.818225737349
41.71428571,334.205956897595
32.42857143,290.641548834954
29.14285714,255.365183860779
38.14285714,315.17021537688
33.42857143,310.892537281107
39,318.714720025652
27.14285714,240.583775308522
31.57142857,276.50636169398
33.57142857,23.8759996615543
34.14285714,294.345953226192
35.57142857,311.509453037575
36.14285714,298.093183579268
38.14285714,301.744415943417
22.57142857,192.099642324139
31.85714286,27.2097998627402
35.42857143,325.935046803087
38.42857143,353.39465831943
40.42857143,344.272391451673
35.71428571,324.781197439527
40.42857143,330.889816672667
40.28571429,327.577363047609
37.71428571,342.813069123307
27.85714286,266.551380456193
31.14285714,300.358705867945
35.14285714,324.018125390566
40.14285714,349.385429535592
34.42857143,318.407146700489
38.57142857,341.104956005081
15.85714286,120.767197587054
22.85714286,207.146312871672
30.57142857,284.815350139848
34.57142857,314.201302169006
36.57142857,314.852562701341
33.85714286,35.256578349868
39.71428571,38.1169778206507
40.71428571,309.916494635786
22.85714286,198.495611470275
36,327.196005949881
16.57142857,124.050998263036
20.71428571,166.350391611227
33.71428571,297.141936913021
33.42857143,288.681546696759
17.57142857,130.860839808712
18.42857143,131.762386394372
32.71428571,291.771799798461
38.42857143,334.762287252719
21.42857143,166.032997662915
34,306.981593808475
40.57142857,327.989083605176
31.71428571,289.247563494917
38.85714286,339.331634667214
40,344.634564009642
15.85714286,120.672059635671
27.85714286,270.385036880307
31.85714286,287.0465288485
34.85714286,305.559468743934
31,291.603351479727
15.14285714,95.3249205725056
19.14285714,159.006978607551
25.14285714,213.909621244853
29.14285714,266.766910666368
33.57142857,291.84673581522
36.14285714,310.103738090068
18.42857143,142.44665581244
21,179.466591178198
33.71428571,37.6027378459168
40.71428571,37.1417593926404
15.71428571,116.869592395942
33.57142857,310.964234972346
14.85714286,103.989836011248
19.28571429,180.119011852474
20.85714286,174.935209123012
25.57142857,227.17438627282
27,245.084974101527
31.85714286,294.502366408407
36.85714286,309.034055680445
38.42857143,322.11267689837
20.71428571,172.001681609789
28.14285714,270.939005247807
32.28571429,286.250952707636
36.71428571,311.1690901732
20.85714286,185.051987958226
33,296.940797072756
21.85714286,208.172598335216
31.57142857,290.380883416796
33.57142857,307.852198852732
36.57142857,314.551315594006
16.71428571,117.335279987781
20.57142857,168.02559015123
27.42857143,256.519786781183
31.57142857,284.729692274193
39,327.003462130809
41,322.975887519362
32.42857143,286.25091189388
38.42857143,316.562100682722
40.42857143,323.572833300667
26.85714286,237.215224334404
31.28571429,286.824339529086
37.28571429,336.328907108853
40.28571429,356.094710259767
36.85714286,328.404242135334
26,247.531859748208
35,333.066723917432
27.57142857,271.324504197831
38,335.293686422062
21.85714286,199.844604454026
30.85714286,284.112932013768
37.85714286,325.276746485838
21.71428571,189.260406340291
20.71428571,187.47587776728
30.85714286,287.172590529781
25,223.70655110082
34.14285714,289.241145820594
36,318.619983824182
38.42857143,340.686091022496
35.71428571,324.010749486296
38.28571429,334.387466083209
16.71428571,137.645476622831
20,171.501408019988
33.71428571,296.289289846394
20.57142857,185.588455391708
33.57142857,305.650203214388
38.57142857,322.560568549157
40.57142857,341.600500113993
41.42857143,329.78616085363
31.42857143,288.756474632189
32.28571429,322.879744960684
14.28571429,100.914731425275
19.71428571,167.434084690649
37.14285714,334.58898185914
39.71428571,357.560766730265
19,136.10041659069
23.57142857,201.491611186622
33,301.378248084057
37,28.3571559302026
40.42857143,328.081014436971
40.71428571,333.867283467753
32.28571429,303.484326239662
35.28571429,332.34367809019
38.28571429,303.585742232128
23.57142857,204.915195044929
39,339.824659923509
40.85714286,335.809589533197
21.85714286,182.68944272928
32.14285714,300.876656554773
40,337.628936837568
32.42857143,245.226205964124
18.85714286,165.759152559476
28.28571429,237.324242034505
20.85714286,165.243387763551
31.42857143,282.813175194031
15.14285714,117.337335409588
26.28571429,246.454256820429
36.28571429,319.672977921513
33.28571429,304.417841607649
16.85714286,137.075910697483
28.28571429,262.993643183545
38.14285714,324.219584560003
15.42857143,108.984167710257
14,97.3515576459833
28.71428571,257.487710248143
32.57142857,289.07096577258
30.71428571,292.67659755869
38.85714286,326.194446342114
41.14285714,328.901148916654
22.42857143,185.578732677983
32.42857143,308.354700652737
39.42857143,336.379726334888
21.85714286,200.097074735477
28.85714286,279.313466166221
32.85714286,310.47736136937
18.85714286,138.896547654427
15.85714286,128.955921126727
18.57142857,162.687624841751
21,176.078655932987
26.57142857,247.014001414821
33,306.283188167877
35,307.835736803708
38.42857143,328.302626530665
14,104.153663075741
31.28571429,303.218065109955
35.28571429,329.349165337714
32.57142857,301.863898215714
24.42857143,231.802657370433
22.28571429,210.259821301459
31,33.7779660026117
37.42857143,330.9123097009
39.28571429,325.648307004152
20.28571429,187.767069475144
31,287.710120453261
38.42857143,326.340068373178
18,152.849807902261
20.42857143,180.288168777042
30.28571429,275.171187824039
36.85714286,313.23958938267
21.85714286,184.398234780622
24,211.056190778929
34,313.974226634579
37.85714286,31.0903690833093
40.42857143,348.034791709214
16.14285714,92.739439928682
17.71428571,131.069764129482
23.14285714,185.298895782111
40.28571429,42.9232864698585
29.57142857,276.227648829364
34.28571429,306.433820356339
38.71428571,313.9983813721
21.85714286,187.985034994112
31.85714286,275.92812828064
36.85714286,309.085231368648
39.85714286,313.117625838657
19.85714286,162.661775481237
26.71428571,242.356562626131
32.28571429,296.493124186192
34.57142857,296.184261755625
37.57142857,314.519335292059
33.42857143,300.208618885963
37.71428571,316.901022479114
30.42857143,24.3913659416326
37.28571429,338.325843942894
19.57142857,162.277014132805
30.57142857,277.610806787728
38,345.803404265036
17.28571429,135.653993287807
22.14285714,187.125503015442
30.28571429,286.817867844131
37.14285714,316.37712625153
40.57142857,335.593309258883
17,139.708743711042
32.57142857,281.489247712905
37.14285714,316.277650816676
37.57142857,333.311486496693
17,158.982773869035
20.85714286,199.840752917774
29.71428571,293.600399996014
33.71428571,307.152261624539
31,279.718754574619
38,326.830429428211
40.14285714,339.923509664611
25,234.91646555585
33,286.562845586995
38,311.534884480159
30.85714286,280.664883296835
35.42857143,318.799606666085
37.42857143,319.664078914656
21.14285714,171.514801405185
21.14285714,183.07999373155
33.42857143,298.485729184299
29.14285714,288.267768822174
16,123.376996076346
18.14285714,149.764442987245
19,169.768514274371
20.14285714,181.405508141564
25.71428571,243.46314312983
31,281.871280904433
35.57142857,320.288538642236
37.57142857,326.040979058285
38.71428571,325.606850448833
31.85714286,289.132460662694
20.42857143,12.7658276260907
34.57142857,293.601632968611
37.14285714,40.2879073797485
31.28571429,282.315932587589
38.28571429,329.487296789886
40.71428571,320.498670688325
23.28571429,205.900630992294
28.71428571,249.819749962505
14.28571429,112.585961116059
19.28571429,168.556975848345
36.14285714,338.239868349575
32.42857143,303.834381656524
17.71428571,151.58883104085
27.14285714,232.043612842487
33.28571429,307.657346314038
31.71428571,289.613972675688
34.28571429,317.455392513225
36.14285714,339.366981715841
38,334.413038043716
32.28571429,296.235178974155
38.28571429,321.299225231821
30.42857143,267.806792535017
37.42857143,319.868309626623
39.42857143,319.56131055134
26.28571429,241.993162234104
35.14285714,317.397093630436
37,332.391517610854
14.71428571,104.134296296231
19.85714286,160.666335265587
22.85714286,188.618429371894
32.85714286,304.387766560001
35.85714286,325.117525040041
21,159.055392834748
24,192.801346738183
29.71428571,272.592649451223
32.71428571,271.149757805501
36,303.688118645546
38,293.115681265753
20.42857143,187.319125055255
33.14285714,313.94824952016
21.28571429,189.365819951273
32,285.549675154663
35.14285714,331.446604579046
40.28571429,336.797073491306
21.85714286,179.837931078802
30.42857143,271.216248887664
22.42857143,205.060858419496
28.85714286,261.705014195349
33.71428571,24.0963103717153
36.71428571,331.405998832315
19.71428571,166.325227108422
30.14285714,270.556288060632
40,342.597422100005
20.14285714,178.637544126775
31,277.436330205745
36,316.737672265879
37.57142857,340.975251424081
34.28571429,295.948393235702
39.57142857,336.61188346495
14.71428571,101.82487104856
20,170.95036557186
30.42857143,262.283317984006
33.42857143,302.348016735256
35.57142857,308.353780475664
37.57142857,326.95916635176
23.42857143,197.366699745945
20.28571429,171.399888214517
22.42857143,193.540847279541
26.57142857,244.840709088596
31.42857143,294.922783211395
22.42857143,186.947533215845
30.42857143,303.802359462709
36.14285714,337.595648961292
37,335.107841645885
19.71428571,171.196652607862
23.57142857,224.82904260886
32.57142857,294.850839036019
20.57142857,167.848902818175
28.42857143,28.1530891030117
33.71428571,303.010181009426
37.28571429,326.727026734089
40.28571429,325.046298480412
18.85714286,188.634453420586
19.85714286,196.854506760679
32.57142857,316.507958912101
38.42857143,374.867631571463
31.14285714,289.962537493997
33.14285714,302.217409074256
37.14285714,351.331238294883
20.71428571,179.653051596091
34.28571429,319.633322988851
37.28571429,314.567780309123
17.57142857,164.439352868714
21.42857143,197.081473762618
33.57142857,307.226410860649
16,140.784617309377
30.28571429,301.176682839781
38.28571429,344.902463879901
20.85714286,169.755252436559
36.85714286,326.663140245721
